canonical_url,domain,outlet_count,outlet_ids,outlet_names,media_types,owners,prefectures,source_names,has_manual,fb_any,x_any,youtube_any,has_tv,has_radio,has_newspaper,has_website_entity,web_native
https://arttv.info,arttv.info,1,['5f94bade3bba7ee258187a643e1e0ba07660342b'],['ΑΡΤ'],['tv'],['CITY NEWS A.E.'],['Attica'],['esr_tv_regional'],False,https://www.facebook.com/arttvsocial/?locale=el_GR,,https://www.youtube.com/@ART-TVCHANNEL,True,False,False,False,False
https://astratv.gr,astratv.gr,2,"['c7d25bc3cca120f9f8a6d68d4996f1221887c787', 'dba7e23eb5a0c0c824600345ad8a903d534e2d06']","['ASTRA FM', 'ASTRA TV']","['radio', 'tv']","['ΡΑΔΙΟΤΗΛΕΟΠΤΙΚΕΣ ΕΠΙΧΕΙΡΗΣΕΙΣ  ΑSTRA A.E.', 'ΡΑΔΙΟΤΗΛΕΟΠΤΙΚΕΣ ΕΠΙΧΕΙΡΗΣΕΙΣ ASTRA A.E.\nΑ ΓΕΜΗ 050683644000\nΝΟΜΙΜΟΣ ΕΚΠΡΟΣΩΠΟΣ: ΠΑΝΑΓΙΩΤΑ ΤΣΙΡΤΟΓΛΟΥ']",['Magnesia'],"['esr_radio', 'esr_tv_regional']",False,https://www.facebook.com/astrafm973/?locale=el_GR,https://x.com/ASTRATV1,https://www.youtube.com/@astratvgreece7700,True,True,False,False,False
https://athensmagazine.gr,athensmagazine.gr,1,['a5973c33ca71c3ae6b753924758484ba860bc46c'],['athensmagazine'],['website'],[],['Attica'],['mt_websites'],False,https://www.facebook.com/athensmagazine.gr,https://twitter.com/athensmagazine,https://www.youtube.com/@TheAthensMagazineGr,False,False,False,True,True
https://athensvoice.gr,athensvoice.gr,2,"['b8699b4457a438c1b299d2cb2d74cbc7b0646c11', 'bd907ad2525e9d7a3a3552957ca32b101d292d0c']","['ATHENS VOICE', 'athensvoice']","['newspaper', 'website']",['ATHENS VOICE'],['Attica'],"['mt_press', 'mt_websites']",False,https://www.facebook.com/AthensVoice,,https://www.youtube.com/user/theathensvoice,False,False,True,True,False
https://athina984.gr,athina984.gr,1,['ce9cf644860eed0a9cec9cbcab0113bdeadcd0f5'],"['ΑΘΗΝΑ 9,84 FM STEREO']",['radio'],"['ΔΗΜΟΣ ΑΘΗΝΑΙΩΝ ΕΠΙΧ. ΡΑΔΙΟΦΩΝΙΑΣ ""ΑΘΗΝΑ"" (Δ.Ε.Ρ.Α)\nΝΟΜΙΜΟΣ ΕΚΠΡΟΣΩΠΟΣ: ΝΙΚΟΛΑΟΣ ΛΑΛΙΩΤΗΣ']",['Attica'],['esr_radio'],False,https://www.facebook.com/athina9.84fm/?locale=el_GR,https://x.com/984athina?lang=el,https://www.youtube.com/athina984fm,False,True,False,False,False
https://athinaikos-typos.gr,athinaikos-typos.gr,2,"['41041c88901986be0867f4708869c497e2cf1ab1', '47941cc09d8336c7f85207a7dbeed2307bb84096']","['athinaikos-typos', 'ΑΘΗΝΑΪΚΟΣ ΤΥΠΟΣ']","['newspaper', 'website']",[],['Attica'],"['mt_press', 'mt_websites']",False,https://www.facebook.com/AthinaikosTypos,,,False,False,True,True,False
https://athletic.gr,athletic.gr,1,['a2279f47c5cd589a5ca9ead5f5d1dcf6c36603b5'],['athletic'],['website'],['PR MEDIA ΜΟΝΟΠΡΟΣΩΠΗ ΙΚΕ'],['Iraklio'],['mt_websites'],False,,,,False,False,False,True,True
https://athmonionvima.gr,athmonionvima.gr,1,['b2d20075c2a7db93346afda20702b95a57d6c5e1'],['ΑΘΜΟΝΙΟΝ ΒΗΜΑ'],['newspaper'],['ΑΘΜΟΝΙΟΝ ΒΗΜΑ'],['Attica'],['mt_press'],False,https://www.facebook.com/athmonionvima.gr,,https://www.youtube.com/@%CE%91%CE%98%CE%9C%CE%9F%CE%9D%CE%99%CE%9F%CE%9D%CE%92%CE%97%CE%9C%CE%91,False,False,True,False,False
https://athnews.gr,athnews.gr,1,['e47a42fa4ac3619b08d22ed5f70f88a11cc8226a'],['ΑΘΗΝΑΙΚΑ ΝΕΑ'],['newspaper'],['ATHENS PUBLICATIONS SINGLE MEMBER PRIVATE COMPANYATIONS'],['Attica'],['mt_press'],False,https://www.facebook.com/AthensNews/,https://x.com/AthensNewsEU,,False,False,True,False,False
https://atlantea.news,atlantea.news,1,['dcba61f840733784c99a420cc4ab517092561774'],['atlantea'],['website'],[],['Cyclades'],['mt_websites'],False,https://www.facebook.com/atlanteanews/,https://twitter.com/atlantea_news,https://www.youtube.com/atlantea-webtv,False,False,False,True,True
https://attica-tv.gr,attica-tv.gr,1,['cf5383bf768965512872f28aaf7e026868d395e6'],['ATTICA TV'],['tv'],['ΔΗΜΟΤΙΚΗ ΕΠΙΧΕΙΡΗΣΗ ΤΗΛΕΟΡΑΣΗΣ  ΔΗΜΟΥ ΑΣΠΡΟΠΥΡΓΟΥ'],['Attica'],['esr_tv_regional'],False,https://www.facebook.com/AtticaTVgr/,https://x.com/AtticaTV_gr,,True,False,False,False,False
https://atticatimes.gr,atticatimes.gr,1,['7790bb020a94f27091110a2d84db9def6f09b1b7'],['atticatimes'],['website'],['ATTICA MEDIA GROUP'],['Attica'],['mt_websites'],False,https://www.facebook.com/atticatimes,https://x.com/atticatimes,https://www.youtube.com/channel/UCLTJSlJH6MxyCiB0S2CWJig,False,False,False,True,True
https://attikovima.gr,attikovima.gr,1,['3bdcd569c7d763681c0f71853649be89307d2150'],['ΑΤΤΙΚΟ ΒΗΜΑ'],['newspaper'],['ΑΤΤΙΚΟ ΒΗΜΑ MEDIA GROUP ΜΟΝ.Ι.Κ.Ε.'],['Attica'],['mt_press'],False,https://facebook.com/attikovima,https://twitter.com/attikovima,,False,False,True,False,False
https://avena.gr,avena.gr,1,['d916244824cfb5490ae877b4177b8a66fc4d4d86'],"['AVENA FM 97,7']",['radio'],['ΑΝΑΣΤΑΣΙΟΣ ΚΑΜΠΑΝΗΣ'],['Imathia'],['esr_radio'],False,,,https://www.youtube.com/@AvenaStudio,False,True,False,False,False
